config,log_type,mean_fitness,median_fitness,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
base,wave_snapshot,0.148254991666666,0.147952766666666,4.0,1,883013,1.0,1,,,,,
base,wave_snapshot,0.374212949999999,0.373987399999999,6.0,1,883013,2.0,1,,,,,
base,wave_snapshot,0.674188949999997,0.673963399999998,6.0,1,883013,3.0,1,,,,,
base,wave_snapshot,0.974164949999988,0.973939399999988,6.0,1,883013,4.0,1,,,,,
base,wave_snapshot,1.27414094999999,1.27391539999998,6.0,1,883013,5.0,1,,,,,
base,wave_snapshot,1.57411694999999,1.57389139999999,6.0,1,883013,6.0,1,,,,,
base,wave_snapshot,1.87409295,1.8738674,6.0,1,883013,7.0,1,,,,,
base,wave_snapshot,2.17406895000001,2.17384340000001,6.0,1,883013,8.0,1,,,,,
base,wave_snapshot,2.47404495000001,2.47381940000002,6.0,1,883013,9.0,1,,,,,
base,wave_snapshot,3.19068761666665,2.84883149999998,6.0,1,883013,10.0,1,,,,,
base,wave_snapshot,4.74032454999999,3.14846843333331,6.0,1,883013,11.0,1,,,,,
base,wave_snapshot,6.29063961666663,3.44878349999996,6.0,1,883013,12.0,1,,,,,
base,wave_snapshot,7.42394894999994,3.74875949999993,6.0,1,883013,13.0,1,,,,,
base,wave_snapshot,7.72392494999991,4.0487354999999,6.0,1,883013,14.0,1,,,,,
base,wave_snapshot,8.02390094999988,4.34871149999987,6.0,1,883013,15.0,1,,,,,
base,wave_snapshot,8.32408087727258,4.64889142727257,6.0,1,883013,16.0,1,,,,,
base,wave_snapshot,8.62404756818167,4.94885811818166,6.0,1,883013,17.0,1,,,,,
base,wave_snapshot,8.92418818636349,5.24899873636348,6.0,1,883013,18.0,1,,,,,
base,wave_snapshot,9.22441545909076,5.54922600909075,6.0,1,883013,19.0,1,,,,,
base,wave_snapshot,9.52375667727257,5.84856722727256,6.0,1,883013,20.0,1,,,,,
base,wave_snapshot,9.82282454999984,6.14763509999983,6.0,1,883013,21.0,1,,,,,
base,wave_snapshot,10.9556475106059,6.52276527727255,6.0,1,883013,22.0,1,,,,,
base,wave_snapshot,11.2570669742423,6.82418474090891,6.0,1,883013,23.0,1,,,,,
base,wave_snapshot,11.5559306106059,7.12304837727254,6.0,1,883013,24.0,1,,,,,
base,wave_snapshot,11.8558801055554,7.42299787222203,6.0,1,883013,25.0,1,,,,,
base,wave_snapshot,12.1574107196968,7.72452848636344,6.0,1,883013,26.0,1,,,,,
base,wave_snapshot,12.4570669742422,8.02418474090889,6.0,1,883013,27.0,1,,,,,
base,wave_snapshot,12.7566124287877,8.32373019545434,6.0,1,883013,28.0,1,,,,,
base,wave_snapshot,13.0565608924241,8.6236786590907,6.0,1,883013,29.0,1,,,,,
base,wave_snapshot,13.3559306106059,8.92304837727252,6.0,1,883013,30.0,1,,,,,
base,wave_snapshot,14.9058801560604,9.22299792272706,6.0,1,883013,31.0,1,,,,,
base,wave_snapshot,15.6225972772725,9.52304837727251,6.0,1,883013,32.0,1,,,,,
base,wave_snapshot,16.3394912166665,9.82327564999978,6.0,1,883013,33.0,1,,,,,
base,wave_snapshot,16.6406275803028,10.1244120136361,6.0,1,883013,34.0,1,,,,,
base,wave_snapshot,16.939945762121,10.4237301954543,6.0,1,883013,35.0,1,,,,,
base,wave_snapshot,17.2406275803028,10.7244120136361,6.0,1,883013,36.0,1,,,,,
base,wave_snapshot,17.5395478712119,11.0233323045452,6.0,1,883013,37.0,1,,,,,
base,wave_snapshot,17.8404032166664,11.3241876499998,6.0,1,883013,38.0,1,,,,,
base,wave_snapshot,18.1399670439392,11.6237514772725,6.0,1,883013,39.0,1,,,,,
base,wave_snapshot,18.8561578833331,11.9232756499998,6.0,1,883013,40.0,1,,,,,
base,wave_snapshot,20.4079760651513,12.2250938318179,6.0,1,883013,41.0,1,,,,,
base,death,,,,1,883013,41.1330772727265,1,0.0,12.0,3.0,42.076917181818,40.2563906060599
base,wave_snapshot,21.0808501636361,12.5245427499998,5.0,1,883013,42.0,1,,,,,
base,wave_snapshot,21.3307672469695,12.8244432499998,5.0,1,883013,43.0,1,,,,,
base,wave_snapshot,21.5812939969695,13.1250753499998,5.0,1,883013,44.0,1,,,,,
base,wave_snapshot,21.830551822727,13.4241847409088,5.0,1,883013,45.0,1,,,,,
base,wave_snapshot,22.0800080272725,13.7235321863634,5.0,1,883013,46.0,1,,,,,
base,wave_snapshot,22.3299836409089,14.023502922727,5.0,1,883013,47.0,1,,,,,
base,wave_snapshot,22.5807161636361,14.3243819499997,5.0,1,883013,48.0,1,,,,,
base,wave_snapshot,22.8305260651513,14.6241538318179,5.0,1,883013,49.0,1,,,,,
base,wave_snapshot,23.0801730348482,14.9237301954543,5.0,1,883013,50.0,1,,,,,
base,wave_snapshot,23.3313093984846,15.2250938318179,5.0,1,883013,51.0,1,,,,,
base,wave_snapshot,23.5797942469694,15.5232756499997,5.0,1,883013,52.0,1,,,,,
base,wave_snapshot,23.8294154590907,15.8228211045452,5.0,1,883013,53.0,1,,,,,
base,wave_snapshot,24.0799836409088,16.123502922727,5.0,1,883013,54.0,1,,,,,
base,wave_snapshot,24.3299836409088,16.423502922727,5.0,1,883013,55.0,1,,,,,
base,wave_snapshot,24.5806699363634,16.7243264772724,5.0,1,883013,56.0,1,,,,,
base,wave_snapshot,24.8313093984846,17.0250938318179,5.0,1,883013,57.0,1,,,,,
base,wave_snapshot,25.0809554969694,17.3246691499997,5.0,1,883013,58.0,1,,,,,
base,wave_snapshot,25.3297989818179,17.6232813318179,5.0,1,883013,59.0,1,,,,,
base,death,,,,1,883013,60.0042893939384,1,0.0,0.0,0.0,17.9620619181815,59.8735397272717
base,death,,,,1,883013,60.0042893939384,1,0.0,0.0,1.0,17.8858530181815,59.6195100606051
base,death,,,,1,883013,60.0042893939384,1,0.0,0.0,2.0,17.8107808181815,59.3692693939385
base,death,,,,1,883013,60.0042893939384,1,0.0,0.0,4.0,17.6607808181816,58.8692693939385
base,death,,,,1,883013,60.0042893939384,1,0.0,9.0,5.0,40.0857808181816,58.6192693939385
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,1,,,,,
base,death,,,,1,883013,56.2335128484845,2,0.0,15.0,6.0,54.3673265818181,56.2244219393936
base,death,,,,1,883013,60.0009877575754,2,0.0,9.0,7.0,40.4180235999999,59.726745333333
base,death,,,,1,883013,60.0009877575754,2,0.0,1.0,8.0,20.3423984636363,59.4746615454542
base,death,,,,1,883013,60.0009877575754,2,0.0,0.0,9.0,17.7668872363635,59.2229574545451
base,death,,,,1,883013,60.0009877575754,2,0.0,0.0,10.0,17.6907508727272,58.9691695757572
base,death,,,,1,883013,60.0009877575754,2,0.0,0.0,11.0,17.6152963272726,58.7176544242421
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,2,,,,,
base,death,,,,1,883013,6.81454412121221,3,0.0,9.0,17.0,24.1601629272727,5.53387642424248
base,death,,,,1,883013,60.0059528484845,3,0.0,1.0,12.0,20.4972403999999,59.9908013333329
base,death,,,,1,883013,60.0059528484845,3,0.0,0.0,13.0,17.9200989272726,59.7336630909087
base,death,,,,1,883013,60.0059528484845,3,0.0,0.0,14.0,17.8447677272726,59.4825590909087
base,death,,,,1,883013,60.0059528484845,3,0.0,0.0,15.0,17.767921090909,59.2264036363633
base,death,,,,1,883013,60.0059528484845,3,0.0,0.0,16.0,17.6924008181817,58.974669393939
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,3,,,,,
base,death,,,,1,883013,56.3879761212118,4,0.0,25.0,19.0,79.3368181818181,56.122727272727
base,death,,,,1,883013,60.0044762727269,4,0.0,0.0,18.0,17.9965701545453,59.9885671818178
base,death,,,,1,883013,60.0044762727269,4,0.0,0.0,20.0,17.8424500454544,59.4748334848481
base,death,,,,1,883013,60.0044762727269,4,0.0,0.0,21.0,17.7649500454544,59.2165001515148
base,death,,,,1,883013,60.0044762727269,4,0.0,0.0,22.0,17.6876773181817,58.958924393939
base,death,,,,1,883013,60.0044762727269,4,0.0,0.0,23.0,17.610404590909,58.7013486363633
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,4,,,,,
base,death,,,,1,883013,17.3634097575758,5,0.0,17.0,27.0,47.4805919,16.601973
base,death,,,,1,883013,60.0015479393936,5,0.0,0.0,24.0,17.9959189272726,59.9863964242421
base,death,,,,1,883013,60.0015479393936,5,0.0,0.0,25.0,17.9204776999999,59.7349256666663
base,death,,,,1,883013,60.0015479393936,5,0.0,0.0,26.0,17.8449999999999,59.483333333333
base,death,,,,1,883013,60.0015479393936,5,0.0,5.0,28.0,30.1944608181817,58.9815360606057
base,death,,,,1,883013,60.0015479393936,5,0.0,0.0,29.0,17.6175385727272,58.7251285757572
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,5,,,,,
base,death,,,,1,883013,16.6984848484849,6,1.0,10.0,32.0,36.8543973090909,16.1813243636365
base,death,,,,1,883013,17.734090909091,6,1.0,14.0,34.0,47.0143181818182,16.714393939394
base,death,,,,1,883013,60.0053030303028,6,0.0,0.0,30.0,17.9970454545454,59.9901515151513
base,death,,,,1,883013,60.0053030303028,6,0.0,0.0,31.0,17.9198429363636,59.7328097878786
base,death,,,,1,883013,60.0053030303028,6,0.0,0.0,33.0,17.7688636363636,59.2295454545453
base,death,,,,1,883013,60.0053030303028,6,0.0,0.0,35.0,17.6179545454545,58.726515151515
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,6,,,,,
base,death,,,,1,883013,60.0050352424239,7,0.0,0.0,36.0,17.9967450999999,59.989150333333
base,death,,,,1,883013,60.0050352424239,7,0.0,0.0,37.0,17.9202509999999,59.7341699999997
base,death,,,,1,883013,60.0050352424239,7,0.0,0.0,38.0,17.8429871272726,59.4766237575754
base,death,,,,1,883013,60.0050352424239,7,0.0,0.0,39.0,17.7667265545454,59.2224218484845
base,death,,,,1,883013,60.0050352424239,7,1.0,5.0,40.0,37.1892265545454,58.9640885151512
base,death,,,,1,883013,60.0050352424239,7,0.0,0.0,41.0,17.6133661999999,58.7112206666664
base,wave_snapshot,0.0,0.0,0.0,1,883013,60.0,7,,,,,
base,death,,,,1,883013,42.1469696969695,8,0.0,10.0,45.0,37.4127383636363,41.3757945454543
base,death,,,,1,883013,60.0064712727269,8,0.0,0.0,42.0,17.9971686545454,59.9905621818179
