config,log_type,mean_fitness,median_fitness,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
base,wave_snapshot,0.150294958333333,0.15,4.0,13,778935,1.0,1,,,,,
base,wave_snapshot,0.375825349999999,0.375967266666666,6.0,13,778935,2.0,1,,,,,
base,wave_snapshot,0.675269159090909,0.675411075757576,6.0,13,778935,3.0,1,,,,,
base,wave_snapshot,0.974814613636367,0.974956530303033,6.0,13,778935,4.0,1,,,,,
base,wave_snapshot,1.27469045000001,1.27483236666668,6.0,13,778935,5.0,1,,,,,
base,wave_snapshot,1.57572667727275,1.57586859393941,6.0,13,778935,6.0,1,,,,,
base,wave_snapshot,1.87360197727276,1.87374389393942,6.0,13,778935,7.0,1,,,,,
base,wave_snapshot,2.17576205000004,2.17590396666671,6.0,13,778935,8.0,1,,,,,
base,wave_snapshot,2.47495155000004,2.47509346666671,6.0,13,778935,9.0,1,,,,,
base,wave_snapshot,2.7757237045455,2.77586562121217,6.0,13,778935,10.0,1,,,,,
base,wave_snapshot,3.07481461363641,3.07495653030308,6.0,13,778935,11.0,1,,,,,
base,wave_snapshot,4.20683558333337,3.4486441666667,6.0,13,778935,12.0,1,,,,,
base,wave_snapshot,4.50790049242428,3.74970907575761,6.0,13,778935,13.0,1,,,,,
base,wave_snapshot,4.80928431060609,4.05109289393943,6.0,13,778935,14.0,1,,,,,
base,wave_snapshot,5.10694193787882,4.34875052121215,6.0,13,778935,15.0,1,,,,,
base,wave_snapshot,5.40751158333336,4.64932016666669,6.0,13,778935,16.0,1,,,,,
base,wave_snapshot,5.70726121060608,4.94906979393941,6.0,13,778935,17.0,1,,,,,
base,wave_snapshot,6.00928431060607,5.25109289393941,6.0,13,778935,18.0,1,,,,,
base,wave_snapshot,6.30829759242425,5.55010617575759,6.0,13,778935,19.0,1,,,,,
base,wave_snapshot,6.60867961060606,5.8504881939394,6.0,13,778935,20.0,1,,,,,
base,wave_snapshot,8.15893811060606,6.22633661060605,6.0,13,778935,21.0,1,,,,,
base,wave_snapshot,9.70928431060605,6.52668281060605,6.0,13,778935,22.0,1,,,,,
base,wave_snapshot,10.0090570378788,6.82645553787878,6.0,13,778935,23.0,1,,,,,
base,wave_snapshot,10.307948510606,7.12534701060604,6.0,13,778935,24.0,1,,,,,
base,wave_snapshot,10.6091742833333,7.42657278333331,6.0,13,778935,25.0,1,,,,,
base,wave_snapshot,10.9080808833333,7.72547938333331,6.0,13,778935,26.0,1,,,,,
base,wave_snapshot,11.2080501833333,8.02544868333329,6.0,13,778935,27.0,1,,,,,
base,wave_snapshot,11.5078533833333,8.32525188333329,6.0,13,778935,28.0,1,,,,,
base,wave_snapshot,11.808345410606,8.62574391060602,6.0,13,778935,29.0,1,,,,,
base,wave_snapshot,12.5250389045454,8.92577073787873,6.0,13,778935,30.0,1,,,,,
base,wave_snapshot,14.0752691590909,9.22600099242419,6.0,13,778935,31.0,1,,,,,
base,death,,,,13,778935,31.6964576666665,1,0.0,12.0,2.0,39.3225558666666,31.075186222222
base,wave_snapshot,15.1922175333333,9.52441008333327,5.0,13,778935,32.0,1,,,,,
base,wave_snapshot,15.4433772833333,9.82580178333328,5.0,13,778935,33.0,1,,,,,
base,wave_snapshot,15.6937297833333,10.1262247833333,5.0,13,778935,34.0,1,,,,,
base,wave_snapshot,15.9423524727272,10.424572010606,5.0,13,778935,35.0,1,,,,,
base,wave_snapshot,16.1937326848484,10.7262282651514,5.0,13,778935,36.0,1,,,,,
base,wave_snapshot,16.4441114727272,11.026682810606,5.0,13,778935,37.0,1,,,,,
base,wave_snapshot,16.6933538969696,11.3257737196969,5.0,13,778935,38.0,1,,,,,
base,wave_snapshot,16.9423022151514,11.6245117015151,5.0,13,778935,39.0,1,,,,,
base,wave_snapshot,17.1937326848484,11.9262282651514,5.0,13,778935,40.0,1,,,,,
base,wave_snapshot,17.4441114727272,12.226682810606,5.0,13,778935,41.0,1,,,,,
base,wave_snapshot,18.1086948060605,13.699182810606,5.0,13,778935,42.0,1,,,,,
base,wave_snapshot,18.3605887454545,14.0014555378787,5.0,13,778935,43.0,1,,,,,
base,wave_snapshot,18.6103993515151,14.3012282651514,5.0,13,778935,44.0,1,,,,,
base,wave_snapshot,18.8595094727272,14.600160410606,5.0,13,778935,45.0,1,,,,,
base,wave_snapshot,19.1105887454544,14.9014555378787,5.0,13,778935,46.0,1,,,,,
base,wave_snapshot,19.3586948060605,15.199182810606,5.0,13,778935,47.0,1,,,,,
base,wave_snapshot,19.6103201242423,15.5011331924241,5.0,13,778935,48.0,1,,,,,
base,wave_snapshot,19.8590735939393,15.7996373560605,5.0,13,778935,49.0,1,,,,,
base,wave_snapshot,20.1103028893938,16.1011125106059,5.0,13,778935,50.0,1,,,,,
base,wave_snapshot,20.3596417757575,16.4003191742423,5.0,13,778935,51.0,1,,,,,
base,wave_snapshot,20.6107148060605,16.7016068106059,5.0,13,778935,52.0,1,,,,,
base,wave_snapshot,20.8605887454544,17.0014555378787,5.0,13,778935,53.0,1,,,,,
base,wave_snapshot,21.1098311696968,17.3005464469696,5.0,13,778935,54.0,1,,,,,
base,wave_snapshot,21.3602099575756,17.6010009924241,5.0,13,778935,55.0,1,,,,,
base,wave_snapshot,21.6105887454544,17.9014555378786,5.0,13,778935,56.0,1,,,,,
base,wave_snapshot,21.8607781393938,18.2016828106059,5.0,13,778935,57.0,1,,,,,
base,wave_snapshot,22.1107781393938,18.5016828106059,5.0,13,778935,58.0,1,,,,,
base,wave_snapshot,22.3605887454544,18.8014555378786,5.0,13,778935,59.0,1,,,,,
